pind,arm,snv_offset,correct
1214,BWA-std,0,0.12727272727272726
1214,NW-flex,0,0.996969696969697
1214,BWA-no-clip,1,0.6
1214,BWA-std,1,0.12727272727272726
1214,NW-flex,1,1.0
1214,BWA-no-clip,10,0.8545454545454545
1214,BWA-std,10,0.4090909090909091
1214,NW-flex,10,1.0
1214,BWA-no-clip,2,0.6636363636363637
1214,BWA-std,2,0.12727272727272726
1214,NW-flex,2,1.0
1214,BWA-no-clip,3,0.8181818181818182
1214,BWA-std,3,0.13636363636363635
1214,NW-flex,3,1.0
1214,BWA-no-clip,5,0.8
1214,BWA-std,5,0.19090909090909092
1214,NW-flex,5,1.0
1214,BWA-no-clip,-1,0.8545454545454545
1214,BWA-std,-1,0.4090909090909091
1214,NW-flex,-1,1.0
1215,BWA-no-clip,0,0.44545454545454544
1215,BWA-std,0,0.10909090909090909
1215,NW-flex,0,0.7
1215,BWA-no-clip,1,0.6181818181818182
1215,BWA-std,1,0.12727272727272726
1215,NW-flex,1,0.9939393939393939
1215,BWA-no-clip,10,0.7666666666666667
1215,BWA-std,10,0.4090909090909091
1215,NW-flex,10,1.0
1215,BWA-no-clip,2,0.6181818181818182
1215,BWA-std,2,0.12727272727272726
1215,NW-flex,2,1.0
1215,BWA-no-clip,3,0.6696969696969697
1215,BWA-std,3,0.13636363636363635
1215,NW-flex,3,1.0
1215,BWA-no-clip,5,0.7393939393939394
1215,BWA-std,5,0.19090909090909092
1215,NW-flex,5,1.0
1215,BWA-no-clip,-1,0.7666666666666667
1215,BWA-std,-1,0.4090909090909091
1215,NW-flex,-1,1.0
1216,BWA-no-clip,0,0.6363636363636364
1216,BWA-std,0,0.12727272727272726
1216,NW-flex,0,1.0
1216,BWA-no-clip,1,0.7
1216,BWA-std,1,0.12727272727272726
1216,NW-flex,1,1.0
1216,BWA-no-clip,10,0.8818181818181818
1216,BWA-std,10,0.41818181818181815
1216,NW-flex,10,1.0
1216,BWA-no-clip,2,0.7090909090909091
1216,BWA-std,2,0.13636363636363635
1216,NW-flex,2,1.0
1216,BWA-no-clip,3,0.7545454545454545
1216,BWA-std,3,0.14545454545454545
1216,NW-flex,3,1.0
1216,BWA-no-clip,5,0.8181818181818182
1216,BWA-std,5,0.2
1216,NW-flex,5,1.0
1216,BWA-no-clip,-1,0.8818181818181818
1216,BWA-std,-1,0.41818181818181815
1216,NW-flex,-1,1.0
1217,BWA-no-clip,0,0.39090909090909093
1217,BWA-std,0,0.10909090909090909
1217,NW-flex,0,0.6
1217,BWA-no-clip,1,0.5545454545454546
1217,BWA-std,1,0.12727272727272726
1217,NW-flex,1,0.990909090909091
1217,BWA-no-clip,10,0.6242424242424243
1217,BWA-std,10,0.4
1217,NW-flex,10,1.0
1217,BWA-no-clip,2,0.4727272727272727
1217,BWA-std,2,0.14545454545454545
1217,NW-flex,2,1.0
1217,BWA-no-clip,3,0.5242424242424243
1217,BWA-std,3,0.13636363636363635
1217,NW-flex,3,0.9030303030303031
1217,BWA-no-clip,5,0.6060606060606061
1217,BWA-std,5,0.18181818181818182
1217,NW-flex,5,1.0
1217,BWA-no-clip,-1,0.6242424242424243
1217,BWA-std,-1,0.4
1217,NW-flex,-1,1.0
1218,BWA-no-clip,0,0.4636363636363636
1218,BWA-std,0,0.10909090909090909
1218,NW-flex,0,0.8
1218,BWA-no-clip,1,0.6696969696969697
1218,BWA-std,1,0.12727272727272726
1218,NW-flex,1,0.996969696969697
1218,BWA-no-clip,10,0.7727272727272727
1218,BWA-std,10,0.4090909090909091
1218,NW-flex,10,1.0
1218,BWA-no-clip,2,0.509090909090909
1218,BWA-std,2,0.12727272727272726
1218,NW-flex,2,0.996969696969697
1218,BWA-no-clip,3,0.6636363636363637
1218,BWA-std,3,0.13636363636363635
1218,NW-flex,3,1.0
1218,BWA-no-clip,5,0.7363636363636363
1218,BWA-std,5,0.19090909090909092
1218,NW-flex,5,1.0
1218,BWA-no-clip,-1,0.7727272727272727
1218,BWA-std,-1,0.4090909090909091
1218,NW-flex,-1,1.0
1219,BWA-no-clip,0,0.6090909090909091
1219,BWA-std,0,0.12727272727272726
1219,NW-flex,0,0.990909090909091
1219,BWA-no-clip,1,0.6545454545454545
1219,BWA-std,1,0.12727272727272726
1219,NW-flex,1,1.0
1219,BWA-no-clip,10,0.8727272727272727
1219,BWA-std,10,0.41818181818181815
1219,NW-flex,10,1.0
1219,BWA-no-clip,2,0.7272727272727273
1219,BWA-std,2,0.13636363636363635
1219,NW-flex,2,1.0
1219,BWA-no-clip,3,0.7818181818181819
1219,BWA-std,3,0.14545454545454545
1219,NW-flex,3,1.0
1219,BWA-no-clip,5,0.8454545454545455
1219,BWA-std,5,0.2
1219,NW-flex,5,1.0
1219,BWA-no-clip,-1,0.8727272727272727
1219,BWA-std,-1,0.41818181818181815
1219,NW-flex,-1,1.0
1220,BWA-no-clip,0,0.7
1220,BWA-std,0,0.12727272727272726
1220,NW-flex,0,0.9939393939393939
1220,BWA-no-clip,1,0.7181818181818181
1220,BWA-std,1,0.12727272727272726
1220,NW-flex,1,1.0
1220,BWA-no-clip,10,0.8636363636363636
1220,BWA-std,10,0.41818181818181815
1220,NW-flex,10,1.0
1220,BWA-no-clip,2,0.8636363636363636
1220,BWA-std,2,0.13636363636363635
1220,NW-flex,2,1.0
1220,BWA-no-clip,3,0.8363636363636363
1220,BWA-std,3,0.14545454545454545
1220,NW-flex,3,1.0
1220,BWA-no-clip,5,0.8545454545454545
1220,BWA-std,5,0.2
1220,NW-flex,5,1.0
1220,BWA-no-clip,-1,0.8636363636363636
1220,BWA-std,-1,0.41818181818181815
1220,NW-flex,-1,1.0
1221,BWA-no-clip,0,0.6181818181818182
1221,BWA-std,0,0.12727272727272726
1221,NW-flex,0,0.990909090909091
1221,BWA-no-clip,1,0.6545454545454545
1221,BWA-std,1,0.12727272727272726
1221,NW-flex,1,1.0
1221,BWA-no-clip,10,0.8818181818181818
1221,BWA-std,10,0.41818181818181815
1221,NW-flex,10,1.0
1221,BWA-no-clip,2,0.7363636363636363
1221,BWA-std,2,0.13636363636363635
1221,NW-flex,2,1.0
1221,BWA-no-clip,3,0.7909090909090909
1221,BWA-std,3,0.14545454545454545
1221,NW-flex,3,1.0
1221,BWA-no-clip,5,0.8363636363636363
1221,BWA-std,5,0.2
1221,NW-flex,5,1.0
1221,BWA-no-clip,-1,0.8818181818181818
1221,BWA-std,-1,0.41818181818181815
1221,NW-flex,-1,1.0
1222,BWA-no-clip,0,0.5
1222,BWA-std,0,0.10909090909090909
1222,NW-flex,0,0.8
1222,BWA-no-clip,1,0.6787878787878788
1222,BWA-std,1,0.12727272727272726
1222,NW-flex,1,0.996969696969697
1222,BWA-no-clip,10,0.8
1222,BWA-std,10,0.4090909090909091
1222,NW-flex,10,1.0
1222,BWA-no-clip,2,0.6090909090909091
1222,BWA-std,2,0.12727272727272726
1222,NW-flex,2,0.996969696969697
1222,BWA-no-clip,3,0.6909090909090909
1222,BWA-std,3,0.13636363636363635
1222,NW-flex,3,1.0
1222,BWA-no-clip,5,0.7909090909090909
1222,BWA-std,5,0.19090909090909092
1222,NW-flex,5,1.0
1222,BWA-no-clip,-1,0.8
1222,BWA-std,-1,0.4090909090909091
1222,NW-flex,-1,1.0
1223,BWA-no-clip,0,0.43636363636363634
1223,BWA-std,0,0.10909090909090909
1223,NW-flex,0,0.7
1223,BWA-no-clip,1,0.6272727272727273
1223,BWA-std,1,0.12727272727272726
1223,NW-flex,1,0.9939393939393939
1223,BWA-no-clip,10,0.7575757575757576
1223,BWA-std,10,0.4090909090909091
1223,NW-flex,10,1.0
1223,BWA-no-clip,2,0.6
1223,BWA-std,2,0.12727272727272726
1223,NW-flex,2,1.0
1223,BWA-no-clip,3,0.6727272727272727
1223,BWA-std,3,0.13636363636363635
1223,NW-flex,3,1.0
1223,BWA-no-clip,5,0.6757575757575758
1223,BWA-std,5,0.19090909090909092
1223,NW-flex,5,1.0
1223,BWA-no-clip,-1,0.7575757575757576
1223,BWA-std,-1,0.4090909090909091
1223,NW-flex,-1,1.0
1224,BWA-no-clip,0,0.5545454545454546
1224,BWA-std,0,0.12727272727272726
1224,NW-flex,0,0.996969696969697
1224,BWA-no-clip,1,0.6727272727272727
1224,BWA-std,1,0.12727272727272726
1224,NW-flex,1,1.0
1224,BWA-no-clip,10,0.8
1224,BWA-std,10,0.4
1224,NW-flex,10,1.0
1224,BWA-no-clip,2,0.6272727272727273
1224,BWA-std,2,0.12727272727272726
1224,NW-flex,2,1.0
1224,BWA-no-clip,3,0.7454545454545455
1224,BWA-std,3,0.13636363636363635
1224,NW-flex,3,1.0
1224,BWA-no-clip,5,0.7818181818181819
1224,BWA-std,5,0.18181818181818182
1224,NW-flex,5,1.0
1224,BWA-no-clip,-1,0.8
1224,BWA-std,-1,0.4
1224,NW-flex,-1,1.0
1225,BWA-no-clip,0,0.7636363636363637
1225,BWA-std,0,0.12727272727272726
1225,NW-flex,0,0.9939393939393939
1225,BWA-no-clip,1,0.7909090909090909
1225,BWA-std,1,0.12727272727272726
1225,NW-flex,1,1.0
1225,BWA-no-clip,10,0.8818181818181818
1225,BWA-std,10,0.41818181818181815
1225,NW-flex,10,1.0
1225,BWA-no-clip,2,0.8181818181818182
1225,BWA-std,2,0.13636363636363635
1225,NW-flex,2,1.0
1225,BWA-no-clip,3,0.8181818181818182
1225,BWA-std,3,0.14545454545454545
1225,NW-flex,3,1.0
1225,BWA-no-clip,5,0.8363636363636363
1225,BWA-std,5,0.2
1225,NW-flex,5,1.0
1225,BWA-no-clip,-1,0.8818181818181818
1225,BWA-std,-1,0.41818181818181815
1225,NW-flex,-1,1.0
1226,BWA-no-clip,0,0.4818181818181818
1226,BWA-std,0,0.10909090909090909
1226,NW-flex,0,0.9
1226,BWA-no-clip,1,0.6909090909090909
1226,BWA-std,1,0.12727272727272726
1226,NW-flex,1,1.0
1226,BWA-no-clip,10,0.8636363636363636
1226,BWA-std,10,0.41818181818181815
1226,NW-flex,10,1.0
1226,BWA-no-clip,2,0.6909090909090909
1226,BWA-std,2,0.13636363636363635
1226,NW-flex,2,1.0
1226,BWA-no-clip,3,0.7272727272727273
1226,BWA-std,3,0.14545454545454545
1226,NW-flex,3,1.0
1226,BWA-no-clip,5,0.8636363636363636
1226,BWA-std,5,0.2
1226,NW-flex,5,1.0
1226,BWA-no-clip,-1,0.8636363636363636
1226,BWA-std,-1,0.41818181818181815
1226,NW-flex,-1,1.0
1227,BWA-no-clip,0,0.5545454545454546
1227,BWA-std,0,0.12727272727272726
1227,NW-flex,0,0.996969696969697
1227,BWA-no-clip,1,0.7515151515151515
1227,BWA-std,1,0.12727272727272726
1227,NW-flex,1,1.0
1227,BWA-no-clip,10,0.8181818181818182
1227,BWA-std,10,0.4090909090909091
1227,NW-flex,10,1.0
1227,BWA-no-clip,2,0.6090909090909091
1227,BWA-std,2,0.12727272727272726
1227,NW-flex,2,1.0
1227,BWA-no-clip,3,0.7818181818181819
1227,BWA-std,3,0.13636363636363635
1227,NW-flex,3,1.0
1227,BWA-no-clip,5,0.7727272727272727
1227,BWA-std,5,0.19090909090909092
1227,NW-flex,5,1.0
1227,BWA-no-clip,-1,0.8181818181818182
1227,BWA-std,-1,0.4090909090909091
1227,NW-flex,-1,1.0
1228,BWA-no-clip,0,0.5909090909090909
1228,BWA-std,0,0.12727272727272726
1228,NW-flex,0,1.0
1228,BWA-no-clip,1,0.5636363636363636
1228,BWA-std,1,0.12727272727272726
1228,NW-flex,1,1.0
1228,BWA-no-clip,10,0.8363636363636363
1228,BWA-std,10,0.41818181818181815
1228,NW-flex,10,1.0
1228,BWA-no-clip,2,0.6181818181818182
1228,BWA-std,2,0.13636363636363635
1228,NW-flex,2,1.0
1228,BWA-no-clip,3,0.7909090909090909
1228,BWA-std,3,0.14545454545454545
1228,NW-flex,3,1.0
1228,BWA-no-clip,5,0.7545454545454545
1228,BWA-std,5,0.2
1228,NW-flex,5,1.0
1228,BWA-no-clip,-1,0.8363636363636363
1228,BWA-std,-1,0.41818181818181815
1228,NW-flex,-1,1.0
1229,BWA-no-clip,0,0.12727272727272726
1229,BWA-std,0,0.09090909090909091
1229,NW-flex,0,0.22121212121212122
1229,BWA-no-clip,1,0.5909090909090909
1229,BWA-std,1,0.11818181818181818
1229,NW-flex,1,1.0
1229,BWA-no-clip,10,0.8636363636363636
1229,BWA-std,10,0.41818181818181815
1229,NW-flex,10,1.0
1229,BWA-no-clip,2,0.7454545454545455
1229,BWA-std,2,0.13636363636363635
1229,NW-flex,2,1.0
1229,BWA-no-clip,3,0.7727272727272727
1229,BWA-std,3,0.14545454545454545
1229,NW-flex,3,1.0
1229,BWA-no-clip,5,0.8272727272727273
1229,BWA-std,5,0.2
1229,NW-flex,5,1.0
1229,BWA-no-clip,-1,0.8636363636363636
1229,BWA-std,-1,0.41818181818181815
1229,NW-flex,-1,1.0
1230,BWA-no-clip,0,0.41818181818181815
1230,BWA-std,0,0.10909090909090909
1230,NW-flex,0,0.7
1230,BWA-no-clip,1,0.5545454545454546
1230,BWA-std,1,0.12727272727272726
1230,NW-flex,1,0.990909090909091
1230,BWA-no-clip,10,0.7484848484848485
1230,BWA-std,10,0.4090909090909091
1230,NW-flex,10,1.0
1230,BWA-no-clip,2,0.4666666666666667
1230,BWA-std,2,0.13333333333333333
1230,NW-flex,2,0.7090909090909091
1230,BWA-no-clip,3,0.6151515151515151
1230,BWA-std,3,0.13636363636363635
1230,NW-flex,3,1.0
1230,BWA-no-clip,5,0.7393939393939394
1230,BWA-std,5,0.19090909090909092
1230,NW-flex,5,1.0
1230,BWA-no-clip,-1,0.7484848484848485
1230,BWA-std,-1,0.4090909090909091
1230,NW-flex,-1,1.0
1231,BWA-no-clip,0,0.5181818181818182
1231,BWA-std,0,0.12727272727272726
1231,NW-flex,0,0.996969696969697
1231,BWA-no-clip,1,0.6272727272727273
1231,BWA-std,1,0.12727272727272726
1231,NW-flex,1,1.0
1231,BWA-no-clip,10,0.7818181818181819
1231,BWA-std,10,0.4
1231,NW-flex,10,1.0
1231,BWA-no-clip,2,0.5909090909090909
1231,BWA-std,2,0.12727272727272726
1231,NW-flex,2,1.0
1231,BWA-no-clip,3,0.7090909090909091
1231,BWA-std,3,0.13636363636363635
1231,NW-flex,3,1.0
1231,BWA-no-clip,5,0.7181818181818181
1231,BWA-std,5,0.18181818181818182
1231,NW-flex,5,1.0
1231,BWA-no-clip,-1,0.7818181818181819
1231,BWA-std,-1,0.4
1231,NW-flex,-1,1.0
1232,BWA-no-clip,0,0.7636363636363637
1232,BWA-std,0,0.12727272727272726
1232,NW-flex,0,1.0
1232,BWA-no-clip,1,0.7545454545454545
1232,BWA-std,1,0.12727272727272726
1232,NW-flex,1,1.0
1232,BWA-no-clip,10,0.8909090909090909
1232,BWA-std,10,0.41818181818181815
1232,NW-flex,10,1.0
1232,BWA-no-clip,2,0.7727272727272727
1232,BWA-std,2,0.13636363636363635
1232,NW-flex,2,1.0
1232,BWA-no-clip,3,0.7909090909090909
1232,BWA-std,3,0.14545454545454545
1232,NW-flex,3,1.0
1232,BWA-no-clip,5,0.8727272727272727
1232,BWA-std,5,0.2
1232,NW-flex,5,1.0
1232,BWA-no-clip,-1,0.8909090909090909
1232,BWA-std,-1,0.41818181818181815
1232,NW-flex,-1,1.0
1233,BWA-no-clip,0,0.41818181818181815
1233,BWA-std,0,0.10909090909090909
1233,NW-flex,0,0.803030303030303
1233,BWA-no-clip,1,0.7727272727272727
1233,BWA-std,1,0.12727272727272726
1233,NW-flex,1,1.0
1233,BWA-no-clip,10,0.8727272727272727
1233,BWA-std,10,0.41818181818181815
1233,NW-flex,10,1.0
1233,BWA-no-clip,2,0.7636363636363637
1233,BWA-std,2,0.13636363636363635
1233,NW-flex,2,1.0
1233,BWA-no-clip,3,0.7363636363636363
1233,BWA-std,3,0.14545454545454545
1233,NW-flex,3,1.0
1233,BWA-no-clip,5,0.8454545454545455
1233,BWA-std,5,0.2
1233,NW-flex,5,1.0
1233,BWA-no-clip,-1,0.8727272727272727
1233,BWA-std,-1,0.41818181818181815
1233,NW-flex,-1,1.0
1234,BWA-no-clip,0,0.32727272727272727
1234,BWA-std,0,0.10909090909090909
1234,NW-flex,0,0.6090909090909091
1234,BWA-no-clip,1,0.6454545454545455
1234,BWA-std,1,0.12727272727272726
1234,NW-flex,1,1.0
1234,BWA-no-clip,10,0.8363636363636363
1234,BWA-std,10,0.41818181818181815
1234,NW-flex,10,1.0
1234,BWA-no-clip,2,0.6727272727272727
1234,BWA-std,2,0.13636363636363635
1234,NW-flex,2,1.0
1234,BWA-no-clip,3,0.7363636363636363
1234,BWA-std,3,0.14545454545454545
1234,NW-flex,3,1.0
1234,BWA-no-clip,5,0.7909090909090909
1234,BWA-std,5,0.2
1234,NW-flex,5,1.0
1234,BWA-no-clip,-1,0.8363636363636363
1234,BWA-std,-1,0.41818181818181815
1234,NW-flex,-1,1.0
1235,BWA-no-clip,0,0.4909090909090909
1235,BWA-std,0,0.10909090909090909
1235,NW-flex,0,0.9
1235,BWA-no-clip,1,0.7454545454545455
1235,BWA-std,1,0.12727272727272726
1235,NW-flex,1,1.0
1235,BWA-no-clip,10,0.8545454545454545
1235,BWA-std,10,0.41818181818181815
1235,NW-flex,10,1.0
1235,BWA-no-clip,2,0.7090909090909091
1235,BWA-std,2,0.13636363636363635
1235,NW-flex,2,1.0
1235,BWA-no-clip,3,0.7181818181818181
1235,BWA-std,3,0.14545454545454545
1235,NW-flex,3,1.0
1235,BWA-no-clip,5,0.8363636363636363
1235,BWA-std,5,0.2
1235,NW-flex,5,1.0
1235,BWA-no-clip,-1,0.8545454545454545
1235,BWA-std,-1,0.41818181818181815
1235,NW-flex,-1,1.0
1236,BWA-no-clip,0,0.5818181818181818
1236,BWA-std,0,0.12727272727272726
1236,NW-flex,0,0.996969696969697
1236,BWA-no-clip,1,0.6363636363636364
1236,BWA-std,1,0.12727272727272726
1236,NW-flex,1,1.0
1236,BWA-no-clip,10,0.8090909090909091
1236,BWA-std,10,0.4
1236,NW-flex,10,1.0
1236,BWA-no-clip,2,0.7090909090909091
1236,BWA-std,2,0.12727272727272726
1236,NW-flex,2,1.0
1236,BWA-no-clip,3,0.7272727272727273
1236,BWA-std,3,0.13636363636363635
1236,NW-flex,3,1.0
1236,BWA-no-clip,5,0.7727272727272727
1236,BWA-std,5,0.18181818181818182
1236,NW-flex,5,1.0
1236,BWA-no-clip,-1,0.8090909090909091
1236,BWA-std,-1,0.4
1236,NW-flex,-1,1.0
1237,BWA-no-clip,0,0.35454545454545455
1237,BWA-std,0,0.10909090909090909
1237,NW-flex,0,0.9
1237,BWA-no-clip,1,0.5454545454545454
1237,BWA-std,1,0.12727272727272726
1237,NW-flex,1,0.996969696969697
1237,BWA-no-clip,10,0.9090909090909091
1237,BWA-std,10,0.41818181818181815
1237,NW-flex,10,1.0
1237,BWA-no-clip,2,0.7818181818181819
1237,BWA-std,2,0.13636363636363635
1237,NW-flex,2,1.0
1237,BWA-no-clip,3,0.8
1237,BWA-std,3,0.14545454545454545
1237,NW-flex,3,1.0
1237,BWA-no-clip,5,0.8818181818181818
1237,BWA-std,5,0.2
1237,NW-flex,5,1.0
1237,BWA-no-clip,-1,0.9090909090909091
1237,BWA-std,-1,0.41818181818181815
1237,NW-flex,-1,1.0
1238,BWA-no-clip,0,0.44242424242424244
1238,BWA-std,0,0.10909090909090909
1238,NW-flex,0,0.7
1238,BWA-no-clip,1,0.5636363636363636
1238,BWA-std,1,0.12727272727272726
1238,NW-flex,1,0.9939393939393939
1238,BWA-no-clip,10,0.7666666666666667
1238,BWA-std,10,0.4090909090909091
1238,NW-flex,10,1.0
1238,BWA-no-clip,2,0.6090909090909091
1238,BWA-std,2,0.12727272727272726
1238,NW-flex,2,1.0
1238,BWA-no-clip,3,0.4090909090909091
1238,BWA-std,3,0.11818181818181818
1238,NW-flex,3,0.996969696969697
1238,BWA-no-clip,5,0.7393939393939394
1238,BWA-std,5,0.19090909090909092
1238,NW-flex,5,1.0
1238,BWA-no-clip,-1,0.7666666666666667
1238,BWA-std,-1,0.4090909090909091
1238,NW-flex,-1,1.0
1239,BWA-no-clip,0,0.7090909090909091
1239,BWA-std,0,0.12727272727272726
1239,NW-flex,0,0.996969696969697
1239,BWA-no-clip,1,0.7636363636363637
1239,BWA-std,1,0.12727272727272726
1239,NW-flex,1,1.0
1239,BWA-no-clip,10,0.8545454545454545
1239,BWA-std,10,0.4090909090909091
1239,NW-flex,10,1.0
1239,BWA-no-clip,2,0.7272727272727273
1239,BWA-std,2,0.12727272727272726
1239,NW-flex,2,1.0
1239,BWA-no-clip,3,0.7090909090909091
1239,BWA-std,3,0.13636363636363635
1239,NW-flex,3,1.0
1239,BWA-no-clip,5,0.8454545454545455
1239,BWA-std,5,0.19090909090909092
1239,NW-flex,5,1.0
1239,BWA-no-clip,-1,0.8545454545454545
1239,BWA-std,-1,0.4090909090909091
1239,NW-flex,-1,1.0
1240,BWA-no-clip,0,0.41818181818181815
1240,BWA-std,0,0.10909090909090909
1240,NW-flex,0,0.7
1240,BWA-no-clip,1,0.6
1240,BWA-std,1,0.12727272727272726
1240,NW-flex,1,0.9
1240,BWA-no-clip,10,0.7363636363636363
1240,BWA-std,10,0.4
1240,NW-flex,10,1.0
1240,BWA-no-clip,2,0.6090909090909091
1240,BWA-std,2,0.12727272727272726
1240,NW-flex,2,1.0
1240,BWA-no-clip,3,0.6636363636363637
1240,BWA-std,3,0.12727272727272726
1240,NW-flex,3,1.0
1240,BWA-no-clip,5,0.7
1240,BWA-std,5,0.18181818181818182
1240,NW-flex,5,1.0
1240,BWA-no-clip,-1,0.7363636363636363
1240,BWA-std,-1,0.4
1240,NW-flex,-1,1.0
1241,BWA-no-clip,0,0.7363636363636363
1241,BWA-std,0,0.12727272727272726
1241,NW-flex,0,0.990909090909091
1241,BWA-no-clip,1,0.8181818181818182
1241,BWA-std,1,0.12727272727272726
1241,NW-flex,1,1.0
1241,BWA-no-clip,10,0.8636363636363636
1241,BWA-std,10,0.41818181818181815
1241,NW-flex,10,1.0
1241,BWA-no-clip,2,0.8090909090909091
1241,BWA-std,2,0.13636363636363635
1241,NW-flex,2,1.0
1241,BWA-no-clip,3,0.7909090909090909
1241,BWA-std,3,0.14545454545454545
1241,NW-flex,3,1.0
1241,BWA-no-clip,5,0.8545454545454545
1241,BWA-std,5,0.2
1241,NW-flex,5,1.0
1241,BWA-no-clip,-1,0.8636363636363636
1241,BWA-std,-1,0.41818181818181815
1241,NW-flex,-1,1.0
1242,BWA-no-clip,0,0.4636363636363636
1242,BWA-std,0,0.10909090909090909
1242,NW-flex,0,0.9
1242,BWA-no-clip,1,0.6818181818181818
1242,BWA-std,1,0.12727272727272726
1242,NW-flex,1,0.996969696969697
1242,BWA-no-clip,10,0.9090909090909091
1242,BWA-std,10,0.41818181818181815
1242,NW-flex,10,1.0
1242,BWA-no-clip,2,0.8363636363636363
1242,BWA-std,2,0.13636363636363635
1242,NW-flex,2,1.0
1242,BWA-no-clip,3,0.6545454545454545
1242,BWA-std,3,0.14545454545454545
1242,NW-flex,3,1.0
1242,BWA-no-clip,5,0.9090909090909091
1242,BWA-std,5,0.2
1242,NW-flex,5,1.0
1242,BWA-no-clip,-1,0.9090909090909091
1242,BWA-std,-1,0.41818181818181815
1242,NW-flex,-1,1.0
1243,BWA-no-clip,0,0.23030303030303031
1243,BWA-std,0,0.10909090909090909
1243,NW-flex,0,0.3
1243,BWA-no-clip,1,0.32727272727272727
1243,BWA-std,1,0.12727272727272726
1243,NW-flex,1,0.9818181818181818
1243,BWA-no-clip,10,0.42424242424242425
1243,BWA-std,10,0.3242424242424242
1243,NW-flex,10,1.0
1243,BWA-no-clip,2,0.36363636363636365
1243,BWA-std,2,0.13636363636363635
1243,NW-flex,2,1.0
1243,BWA-no-clip,3,0.3939393939393939
1243,BWA-std,3,0.13636363636363635
1243,NW-flex,3,1.0
1243,BWA-no-clip,5,0.3696969696969697
1243,BWA-std,5,0.13636363636363635
1243,NW-flex,5,1.0
1243,BWA-no-clip,-1,0.42424242424242425
1243,BWA-std,-1,0.3242424242424242
1243,NW-flex,-1,1.0
1244,BWA-no-clip,0,0.5636363636363636
1244,BWA-std,0,0.12727272727272726
1244,NW-flex,0,0.9939393939393939
1244,BWA-no-clip,1,0.7181818181818181
1244,BWA-std,1,0.12727272727272726
1244,NW-flex,1,1.0
1244,BWA-no-clip,10,0.8545454545454545
1244,BWA-std,10,0.41818181818181815
1244,NW-flex,10,1.0
1244,BWA-no-clip,2,0.7363636363636363
1244,BWA-std,2,0.13636363636363635
1244,NW-flex,2,1.0
1244,BWA-no-clip,3,0.8272727272727273
1244,BWA-std,3,0.14545454545454545
1244,NW-flex,3,1.0
1244,BWA-no-clip,5,0.6909090909090909
1244,BWA-std,5,0.2
1244,NW-flex,5,1.0
1244,BWA-no-clip,-1,0.8545454545454545
1244,BWA-std,-1,0.41818181818181815
1244,NW-flex,-1,1.0
1245,BWA-no-clip,0,0.6818181818181818
1245,BWA-std,0,0.12727272727272726
1245,NW-flex,0,0.996969696969697
1245,BWA-no-clip,1,0.6545454545454545
1245,BWA-std,1,0.12727272727272726
1245,NW-flex,1,1.0
1245,BWA-no-clip,10,0.8454545454545455
1245,BWA-std,10,0.4090909090909091
1245,NW-flex,10,1.0
1245,BWA-no-clip,2,0.7636363636363637
1245,BWA-std,2,0.12727272727272726
1245,NW-flex,2,1.0
1245,BWA-no-clip,3,0.7818181818181819
1245,BWA-std,3,0.13636363636363635
1245,NW-flex,3,1.0
1245,BWA-no-clip,5,0.8363636363636363
1245,BWA-std,5,0.19090909090909092
1245,NW-flex,5,1.0
1245,BWA-no-clip,-1,0.8454545454545455
1245,BWA-std,-1,0.4090909090909091
1245,NW-flex,-1,1.0
1246,BWA-no-clip,0,0.4818181818181818
1246,BWA-std,0,0.10909090909090909
1246,NW-flex,0,0.8
1246,BWA-no-clip,1,0.6818181818181818
1246,BWA-std,1,0.12727272727272726
1246,NW-flex,1,0.996969696969697
1246,BWA-no-clip,10,0.8272727272727273
1246,BWA-std,10,0.4090909090909091
1246,NW-flex,10,1.0
1246,BWA-no-clip,2,0.6212121212121212
1246,BWA-std,2,0.12727272727272726
1246,NW-flex,2,0.9939393939393939
1246,BWA-no-clip,3,0.7
1246,BWA-std,3,0.13636363636363635
1246,NW-flex,3,1.0
1246,BWA-no-clip,5,0.7818181818181819
1246,BWA-std,5,0.19090909090909092
1246,NW-flex,5,1.0
1246,BWA-no-clip,-1,0.8272727272727273
1246,BWA-std,-1,0.4090909090909091
1246,NW-flex,-1,1.0
1247,BWA-no-clip,0,0.2636363636363636
1247,BWA-std,0,0.10909090909090909
1247,NW-flex,0,0.706060606060606
1247,BWA-no-clip,1,0.7636363636363637
1247,BWA-std,1,0.12727272727272726
1247,NW-flex,1,1.0
1247,BWA-no-clip,10,0.8727272727272727
1247,BWA-std,10,0.41818181818181815
1247,NW-flex,10,1.0
1247,BWA-no-clip,2,0.8181818181818182
1247,BWA-std,2,0.13636363636363635
1247,NW-flex,2,1.0
1247,BWA-no-clip,3,0.6727272727272727
1247,BWA-std,3,0.14545454545454545
1247,NW-flex,3,1.0
1247,BWA-no-clip,5,0.8727272727272727
1247,BWA-std,5,0.2
1247,NW-flex,5,1.0
1247,BWA-no-clip,-1,0.8727272727272727
1247,BWA-std,-1,0.41818181818181815
1247,NW-flex,-1,1.0
1248,BWA-no-clip,0,0.7090909090909091
1248,BWA-std,0,0.12727272727272726
1248,NW-flex,0,0.9939393939393939
1248,BWA-no-clip,1,0.6909090909090909
1248,BWA-std,1,0.12727272727272726
1248,NW-flex,1,1.0
1248,BWA-no-clip,10,0.9090909090909091
