pind,arm,lflank,correct
1504,BWA-std,7,0.2727272727272727
1504,NW-flex,7,1.0
1504,BWA-no-clip,8,1.0
1504,BWA-std,8,0.45454545454545453
1504,NW-flex,8,1.0
1504,BWA-no-clip,9,1.0
1504,BWA-std,9,0.45454545454545453
1504,NW-flex,9,1.0
1504,BWA-no-clip,10,1.0
1504,BWA-std,10,0.45454545454545453
1504,NW-flex,10,1.0
1505,BWA-no-clip,1,0.09090909090909091
1505,BWA-std,1,0.09090909090909091
1505,NW-flex,1,1.0
1505,BWA-no-clip,2,0.09090909090909091
1505,BWA-std,2,0.09090909090909091
1505,NW-flex,2,1.0
1505,BWA-no-clip,3,0.09090909090909091
1505,BWA-std,3,0.09090909090909091
1505,NW-flex,3,1.0
1505,BWA-no-clip,4,0.09090909090909091
1505,BWA-std,4,0.09090909090909091
1505,NW-flex,4,1.0
1505,BWA-no-clip,5,0.09090909090909091
1505,BWA-std,5,0.09090909090909091
1505,NW-flex,5,1.0
1505,BWA-no-clip,6,0.09090909090909091
1505,BWA-std,6,0.09090909090909091
1505,NW-flex,6,1.0
1505,BWA-no-clip,7,0.5757575757575758
1505,BWA-std,7,0.18181818181818182
1505,NW-flex,7,1.0
1505,BWA-no-clip,8,0.9090909090909091
1505,BWA-std,8,0.45454545454545453
1505,NW-flex,8,1.0
1505,BWA-no-clip,9,1.0
1505,BWA-std,9,0.45454545454545453
1505,NW-flex,9,1.0
1505,BWA-no-clip,10,1.0
1505,BWA-std,10,0.45454545454545453
1505,NW-flex,10,1.0
1506,BWA-no-clip,1,0.5454545454545454
1506,BWA-std,1,0.09090909090909091
1506,NW-flex,1,1.0
1506,BWA-no-clip,2,0.5454545454545454
1506,BWA-std,2,0.09090909090909091
1506,NW-flex,2,1.0
1506,BWA-no-clip,3,0.7272727272727273
1506,BWA-std,3,0.18181818181818182
1506,NW-flex,3,1.0
1506,BWA-no-clip,4,0.7272727272727273
1506,BWA-std,4,0.09090909090909091
1506,NW-flex,4,1.0
1506,BWA-no-clip,5,0.8181818181818182
1506,BWA-std,5,0.2727272727272727
1506,NW-flex,5,1.0
1506,BWA-no-clip,6,1.0
1506,BWA-std,6,0.36363636363636365
1506,NW-flex,6,1.0
1506,BWA-no-clip,7,1.0
1506,BWA-std,7,0.2727272727272727
1506,NW-flex,7,1.0
1506,BWA-no-clip,8,0.9090909090909091
1506,BWA-std,8,0.45454545454545453
1506,NW-flex,8,1.0
1506,BWA-no-clip,9,1.0
1506,BWA-std,9,0.45454545454545453
1506,NW-flex,9,1.0
1506,BWA-no-clip,10,1.0
1506,BWA-std,10,0.45454545454545453
1506,NW-flex,10,1.0
1507,BWA-no-clip,1,0.09090909090909091
1507,BWA-std,1,0.09090909090909091
1507,NW-flex,1,1.0
1507,BWA-no-clip,2,0.5454545454545454
1507,BWA-std,2,0.09090909090909091
1507,NW-flex,2,1.0
1507,BWA-no-clip,3,0.6363636363636364
1507,BWA-std,3,0.18181818181818182
1507,NW-flex,3,1.0
1507,BWA-no-clip,4,0.8181818181818182
1507,BWA-std,4,0.09090909090909091
1507,NW-flex,4,1.0
1507,BWA-no-clip,5,0.8181818181818182
1507,BWA-std,5,0.2727272727272727
1507,NW-flex,5,1.0
1507,BWA-no-clip,6,0.9090909090909091
1507,BWA-std,6,0.36363636363636365
1507,NW-flex,6,1.0
1507,BWA-no-clip,7,1.0
1507,BWA-std,7,0.2727272727272727
1507,NW-flex,7,1.0
1507,BWA-no-clip,8,1.0
1507,BWA-std,8,0.45454545454545453
1507,NW-flex,8,1.0
1507,BWA-no-clip,9,1.0
1507,BWA-std,9,0.45454545454545453
1507,NW-flex,9,1.0
1507,BWA-no-clip,10,1.0
1507,BWA-std,10,0.45454545454545453
1507,NW-flex,10,1.0
1508,BWA-no-clip,1,0.5454545454545454
1508,BWA-std,1,0.09090909090909091
1508,NW-flex,1,1.0
1508,BWA-no-clip,2,0.6363636363636364
1508,BWA-std,2,0.09090909090909091
1508,NW-flex,2,1.0
1508,BWA-no-clip,3,0.6363636363636364
1508,BWA-std,3,0.18181818181818182
1508,NW-flex,3,1.0
1508,BWA-no-clip,4,0.8181818181818182
1508,BWA-std,4,0.09090909090909091
1508,NW-flex,4,1.0
1508,BWA-no-clip,5,0.9090909090909091
1508,BWA-std,5,0.2727272727272727
1508,NW-flex,5,1.0
1508,BWA-no-clip,6,0.9090909090909091
1508,BWA-std,6,0.36363636363636365
1508,NW-flex,6,1.0
1508,BWA-no-clip,7,1.0
1508,BWA-std,7,0.2727272727272727
1508,NW-flex,7,1.0
1508,BWA-no-clip,8,1.0
1508,BWA-std,8,0.45454545454545453
1508,NW-flex,8,1.0
1508,BWA-no-clip,9,1.0
1508,BWA-std,9,0.45454545454545453
1508,NW-flex,9,1.0
1508,BWA-no-clip,10,1.0
1508,BWA-std,10,0.45454545454545453
1508,NW-flex,10,1.0
1509,BWA-no-clip,1,0.5454545454545454
1509,BWA-std,1,0.09090909090909091
1509,NW-flex,1,1.0
1509,BWA-no-clip,2,0.5454545454545454
1509,BWA-std,2,0.09090909090909091
1509,NW-flex,2,1.0
1509,BWA-no-clip,3,0.6363636363636364
1509,BWA-std,3,0.18181818181818182
1509,NW-flex,3,1.0
1509,BWA-no-clip,4,0.8181818181818182
1509,BWA-std,4,0.09090909090909091
1509,NW-flex,4,1.0
1509,BWA-no-clip,5,0.7272727272727273
1509,BWA-std,5,0.2727272727272727
1509,NW-flex,5,1.0
1509,BWA-no-clip,6,0.9090909090909091
1509,BWA-std,6,0.36363636363636365
1509,NW-flex,6,1.0
1509,BWA-no-clip,7,1.0
1509,BWA-std,7,0.2727272727272727
1509,NW-flex,7,1.0
1509,BWA-no-clip,8,1.0
1509,BWA-std,8,0.45454545454545453
1509,NW-flex,8,1.0
1509,BWA-no-clip,9,1.0
1509,BWA-std,9,0.45454545454545453
1509,NW-flex,9,1.0
1509,BWA-no-clip,10,1.0
1509,BWA-std,10,0.45454545454545453
1509,NW-flex,10,1.0
1510,BWA-no-clip,1,0.09090909090909091
1510,BWA-std,1,0.09090909090909091
1510,NW-flex,1,1.0
1510,BWA-no-clip,2,0.09090909090909091
1510,BWA-std,2,0.09090909090909091
1510,NW-flex,2,1.0
1510,BWA-no-clip,3,0.5454545454545454
1510,BWA-std,3,0.09090909090909091
1510,NW-flex,3,1.0
1510,BWA-no-clip,4,0.6363636363636364
1510,BWA-std,4,0.09090909090909091
1510,NW-flex,4,1.0
1510,BWA-no-clip,5,0.8181818181818182
1510,BWA-std,5,0.2727272727272727
1510,NW-flex,5,1.0
1510,BWA-no-clip,6,0.8181818181818182
1510,BWA-std,6,0.36363636363636365
1510,NW-flex,6,1.0
1510,BWA-no-clip,7,0.8181818181818182
1510,BWA-std,7,0.2727272727272727
1510,NW-flex,7,1.0
1510,BWA-no-clip,8,0.8181818181818182
1510,BWA-std,8,0.45454545454545453
1510,NW-flex,8,1.0
1510,BWA-no-clip,9,1.0
1510,BWA-std,9,0.45454545454545453
1510,NW-flex,9,1.0
1510,BWA-no-clip,10,1.0
1510,BWA-std,10,0.45454545454545453
1510,NW-flex,10,1.0
1511,BWA-no-clip,1,0.5454545454545454
1511,BWA-std,1,0.09090909090909091
1511,NW-flex,1,1.0
1511,BWA-no-clip,2,0.5454545454545454
1511,BWA-std,2,0.09090909090909091
1511,NW-flex,2,1.0
1511,BWA-no-clip,3,0.7272727272727273
1511,BWA-std,3,0.18181818181818182
1511,NW-flex,3,1.0
1511,BWA-no-clip,4,0.7272727272727273
1511,BWA-std,4,0.09090909090909091
1511,NW-flex,4,1.0
1511,BWA-no-clip,5,0.7272727272727273
1511,BWA-std,5,0.2727272727272727
1511,NW-flex,5,1.0
1511,BWA-no-clip,6,0.8181818181818182
1511,BWA-std,6,0.36363636363636365
1511,NW-flex,6,1.0
1511,BWA-no-clip,7,1.0
1511,BWA-std,7,0.2727272727272727
1511,NW-flex,7,1.0
1511,BWA-no-clip,8,1.0
1511,BWA-std,8,0.45454545454545453
1511,NW-flex,8,1.0
1511,BWA-no-clip,9,1.0
1511,BWA-std,9,0.45454545454545453
1511,NW-flex,9,1.0
1511,BWA-no-clip,10,1.0
1511,BWA-std,10,0.45454545454545453
1511,NW-flex,10,1.0
1512,BWA-no-clip,1,0.09090909090909091
1512,BWA-std,1,0.09090909090909091
1512,NW-flex,1,1.0
1512,BWA-no-clip,2,0.5454545454545454
1512,BWA-std,2,0.09090909090909091
1512,NW-flex,2,1.0
1512,BWA-no-clip,3,0.6363636363636364
1512,BWA-std,3,0.18181818181818182
1512,NW-flex,3,1.0
1512,BWA-no-clip,4,0.8181818181818182
1512,BWA-std,4,0.09090909090909091
1512,NW-flex,4,1.0
1512,BWA-no-clip,5,0.8181818181818182
1512,BWA-std,5,0.2727272727272727
1512,NW-flex,5,1.0
1512,BWA-no-clip,6,0.8181818181818182
1512,BWA-std,6,0.36363636363636365
1512,NW-flex,6,1.0
1512,BWA-no-clip,7,0.9090909090909091
1512,BWA-std,7,0.2727272727272727
1512,NW-flex,7,1.0
1512,BWA-no-clip,8,1.0
1512,BWA-std,8,0.45454545454545453
1512,NW-flex,8,1.0
1512,BWA-no-clip,9,1.0
1512,BWA-std,9,0.45454545454545453
1512,NW-flex,9,1.0
1512,BWA-no-clip,10,1.0
1512,BWA-std,10,0.45454545454545453
1512,NW-flex,10,1.0
1513,BWA-no-clip,1,0.5454545454545454
1513,BWA-std,1,0.09090909090909091
1513,NW-flex,1,1.0
1513,BWA-no-clip,2,0.6363636363636364
1513,BWA-std,2,0.09090909090909091
1513,NW-flex,2,1.0
1513,BWA-no-clip,3,0.6363636363636364
1513,BWA-std,3,0.18181818181818182
1513,NW-flex,3,1.0
1513,BWA-no-clip,4,0.6363636363636364
1513,BWA-std,4,0.09090909090909091
1513,NW-flex,4,1.0
1513,BWA-no-clip,5,0.7272727272727273
1513,BWA-std,5,0.2727272727272727
1513,NW-flex,5,1.0
1513,BWA-no-clip,6,0.9090909090909091
1513,BWA-std,6,0.36363636363636365
1513,NW-flex,6,1.0
1513,BWA-no-clip,7,1.0
1513,BWA-std,7,0.2727272727272727
1513,NW-flex,7,1.0
1513,BWA-no-clip,8,1.0
1513,BWA-std,8,0.45454545454545453
1513,NW-flex,8,1.0
1513,BWA-no-clip,9,1.0
1513,BWA-std,9,0.45454545454545453
1513,NW-flex,9,1.0
1513,BWA-no-clip,10,1.0
1513,BWA-std,10,0.45454545454545453
1513,NW-flex,10,1.0
1514,BWA-no-clip,1,0.09090909090909091
1514,BWA-std,1,0.09090909090909091
1514,NW-flex,1,1.0
1514,BWA-no-clip,2,0.09090909090909091
1514,BWA-std,2,0.09090909090909091
1514,NW-flex,2,1.0
1514,BWA-no-clip,3,0.09090909090909091
1514,BWA-std,3,0.09090909090909091
1514,NW-flex,3,1.0
1514,BWA-no-clip,4,0.5454545454545454
1514,BWA-std,4,0.09090909090909091
1514,NW-flex,4,1.0
1514,BWA-no-clip,5,0.7272727272727273
1514,BWA-std,5,0.2727272727272727
1514,NW-flex,5,1.0
1514,BWA-no-clip,6,0.8181818181818182
1514,BWA-std,6,0.36363636363636365
1514,NW-flex,6,1.0
1514,BWA-no-clip,7,0.8181818181818182
1514,BWA-std,7,0.2727272727272727
1514,NW-flex,7,1.0
1514,BWA-no-clip,8,1.0
1514,BWA-std,8,0.45454545454545453
1514,NW-flex,8,1.0
1514,BWA-no-clip,9,1.0
1514,BWA-std,9,0.45454545454545453
1514,NW-flex,9,1.0
1514,BWA-no-clip,10,1.0
1514,BWA-std,10,0.45454545454545453
1514,NW-flex,10,1.0
1515,BWA-no-clip,1,0.5454545454545454
1515,BWA-std,1,0.09090909090909091
1515,NW-flex,1,1.0
1515,BWA-no-clip,2,0.5454545454545454
1515,BWA-std,2,0.09090909090909091
1515,NW-flex,2,1.0
1515,BWA-no-clip,3,0.7272727272727273
1515,BWA-std,3,0.18181818181818182
1515,NW-flex,3,1.0
1515,BWA-no-clip,4,0.7272727272727273
1515,BWA-std,4,0.09090909090909091
1515,NW-flex,4,1.0
1515,BWA-no-clip,5,0.8181818181818182
1515,BWA-std,5,0.2727272727272727
1515,NW-flex,5,1.0
1515,BWA-no-clip,6,0.8181818181818182
1515,BWA-std,6,0.36363636363636365
1515,NW-flex,6,1.0
1515,BWA-no-clip,7,0.8181818181818182
1515,BWA-std,7,0.2727272727272727
1515,NW-flex,7,1.0
1515,BWA-no-clip,8,0.9090909090909091
1515,BWA-std,8,0.45454545454545453
1515,NW-flex,8,1.0
1515,BWA-no-clip,9,1.0
1515,BWA-std,9,0.45454545454545453
1515,NW-flex,9,1.0
1515,BWA-no-clip,10,1.0
1515,BWA-std,10,0.45454545454545453
1515,NW-flex,10,1.0
1516,BWA-no-clip,1,0.5454545454545454
1516,BWA-std,1,0.09090909090909091
1516,NW-flex,1,1.0
1516,BWA-no-clip,2,0.5454545454545454
1516,BWA-std,2,0.09090909090909091
1516,NW-flex,2,1.0
1516,BWA-no-clip,3,0.6363636363636364
1516,BWA-std,3,0.18181818181818182
1516,NW-flex,3,1.0
1516,BWA-no-clip,4,0.8181818181818182
1516,BWA-std,4,0.09090909090909091
1516,NW-flex,4,1.0
1516,BWA-no-clip,5,0.7272727272727273
1516,BWA-std,5,0.2727272727272727
1516,NW-flex,5,1.0
1516,BWA-no-clip,6,0.7272727272727273
1516,BWA-std,6,0.36363636363636365
1516,NW-flex,6,1.0
1516,BWA-no-clip,7,0.7272727272727273
1516,BWA-std,7,0.2727272727272727
1516,NW-flex,7,1.0
1516,BWA-no-clip,8,0.9090909090909091
1516,BWA-std,8,0.45454545454545453
1516,NW-flex,8,1.0
1516,BWA-no-clip,9,1.0
1516,BWA-std,9,0.45454545454545453
1516,NW-flex,9,1.0
1516,BWA-no-clip,10,1.0
1516,BWA-std,10,0.45454545454545453
1516,NW-flex,10,1.0
1517,BWA-no-clip,1,0.5454545454545454
1517,BWA-std,1,0.09090909090909091
1517,NW-flex,1,1.0
1517,BWA-no-clip,2,0.5454545454545454
1517,BWA-std,2,0.09090909090909091
1517,NW-flex,2,1.0
1517,BWA-no-clip,3,0.7272727272727273
1517,BWA-std,3,0.18181818181818182
1517,NW-flex,3,1.0
1517,BWA-no-clip,4,0.8181818181818182
1517,BWA-std,4,0.09090909090909091
1517,NW-flex,4,1.0
1517,BWA-no-clip,5,0.8181818181818182
1517,BWA-std,5,0.2727272727272727
1517,NW-flex,5,1.0
1517,BWA-no-clip,6,0.8181818181818182
1517,BWA-std,6,0.36363636363636365
1517,NW-flex,6,1.0
1517,BWA-no-clip,7,0.9090909090909091
1517,BWA-std,7,0.2727272727272727
1517,NW-flex,7,1.0
1517,BWA-no-clip,8,1.0
1517,BWA-std,8,0.45454545454545453
1517,NW-flex,8,1.0
1517,BWA-no-clip,9,1.0
1517,BWA-std,9,0.45454545454545453
1517,NW-flex,9,1.0
1517,BWA-no-clip,10,1.0
1517,BWA-std,10,0.45454545454545453
1517,NW-flex,10,1.0
1518,BWA-no-clip,1,0.36363636363636365
1518,BWA-std,1,0.09090909090909091
1518,NW-flex,1,1.0
1518,BWA-no-clip,2,0.45454545454545453
1518,BWA-std,2,0.09090909090909091
1518,NW-flex,2,1.0
1518,BWA-no-clip,3,0.45454545454545453
1518,BWA-std,3,0.09090909090909091
1518,NW-flex,3,1.0
1518,BWA-no-clip,4,0.6363636363636364
1518,BWA-std,4,0.09090909090909091
1518,NW-flex,4,1.0
1518,BWA-no-clip,5,0.7272727272727273
1518,BWA-std,5,0.2727272727272727
1518,NW-flex,5,1.0
1518,BWA-no-clip,6,0.8181818181818182
1518,BWA-std,6,0.36363636363636365
1518,NW-flex,6,1.0
1518,BWA-no-clip,7,0.9090909090909091
1518,BWA-std,7,0.2727272727272727
1518,NW-flex,7,1.0
1518,BWA-no-clip,8,0.9090909090909091
1518,BWA-std,8,0.45454545454545453
1518,NW-flex,8,1.0
1518,BWA-no-clip,9,1.0
1518,BWA-std,9,0.45454545454545453
1518,NW-flex,9,1.0
1518,BWA-no-clip,10,1.0
1518,BWA-std,10,0.45454545454545453
1518,NW-flex,10,1.0
1519,BWA-no-clip,1,0.5454545454545454
1519,BWA-std,1,0.09090909090909091
1519,NW-flex,1,1.0
1519,BWA-no-clip,2,0.5454545454545454
1519,BWA-std,2,0.09090909090909091
1519,NW-flex,2,1.0
1519,BWA-no-clip,3,0.6363636363636364
1519,BWA-std,3,0.18181818181818182
1519,NW-flex,3,1.0
1519,BWA-no-clip,4,0.8181818181818182
1519,BWA-std,4,0.09090909090909091
1519,NW-flex,4,1.0
1519,BWA-no-clip,5,0.7272727272727273
1519,BWA-std,5,0.2727272727272727
1519,NW-flex,5,1.0
1519,BWA-no-clip,6,0.9090909090909091
1519,BWA-std,6,0.36363636363636365
1519,NW-flex,6,1.0
1519,BWA-no-clip,7,1.0
1519,BWA-std,7,0.2727272727272727
1519,NW-flex,7,1.0
1519,BWA-no-clip,8,1.0
1519,BWA-std,8,0.45454545454545453
1519,NW-flex,8,1.0
1519,BWA-no-clip,9,1.0
1519,BWA-std,9,0.45454545454545453
1519,NW-flex,9,1.0
1519,BWA-no-clip,10,1.0
1519,BWA-std,10,0.45454545454545453
1519,NW-flex,10,1.0
1520,BWA-no-clip,1,0.5454545454545454
1520,BWA-std,1,0.09090909090909091
1520,NW-flex,1,1.0
1520,BWA-no-clip,2,0.6363636363636364
1520,BWA-std,2,0.09090909090909091
1520,NW-flex,2,1.0
1520,BWA-no-clip,3,0.8181818181818182
1520,BWA-std,3,0.18181818181818182
1520,NW-flex,3,1.0
1520,BWA-no-clip,4,0.8181818181818182
1520,BWA-std,4,0.09090909090909091
1520,NW-flex,4,1.0
1520,BWA-no-clip,5,0.9090909090909091
1520,BWA-std,5,0.2727272727272727
1520,NW-flex,5,1.0
1520,BWA-no-clip,6,0.9090909090909091
1520,BWA-std,6,0.36363636363636365
1520,NW-flex,6,1.0
1520,BWA-no-clip,7,1.0
1520,BWA-std,7,0.2727272727272727
1520,NW-flex,7,1.0
1520,BWA-no-clip,8,0.9090909090909091
1520,BWA-std,8,0.45454545454545453
1520,NW-flex,8,1.0
1520,BWA-no-clip,9,1.0
1520,BWA-std,9,0.45454545454545453
1520,NW-flex,9,1.0
1520,BWA-no-clip,10,1.0
1520,BWA-std,10,0.45454545454545453
1520,NW-flex,10,1.0
1521,BWA-no-clip,1,0.5454545454545454
1521,BWA-std,1,0.09090909090909091
1521,NW-flex,1,1.0
1521,BWA-no-clip,2,0.6363636363636364
1521,BWA-std,2,0.09090909090909091
1521,NW-flex,2,1.0
1521,BWA-no-clip,3,0.6363636363636364
1521,BWA-std,3,0.18181818181818182
1521,NW-flex,3,1.0
1521,BWA-no-clip,4,0.8181818181818182
1521,BWA-std,4,0.09090909090909091
1521,NW-flex,4,1.0
1521,BWA-no-clip,5,0.9090909090909091
1521,BWA-std,5,0.2727272727272727
1521,NW-flex,5,1.0
1521,BWA-no-clip,6,1.0
1521,BWA-std,6,0.36363636363636365
1521,NW-flex,6,1.0
1521,BWA-no-clip,7,1.0
1521,BWA-std,7,0.2727272727272727
1521,NW-flex,7,1.0
1521,BWA-no-clip,8,1.0
1521,BWA-std,8,0.45454545454545453
1521,NW-flex,8,1.0
1521,BWA-no-clip,9,1.0
1521,BWA-std,9,0.45454545454545453
1521,NW-flex,9,1.0
1521,BWA-no-clip,10,1.0
1521,BWA-std,10,0.45454545454545453
1521,NW-flex,10,1.0
1522,BWA-no-clip,1,0.2727272727272727
1522,BWA-std,1,0.09090909090909091
1522,NW-flex,1,1.0
1522,BWA-no-clip,2,0.36363636363636365
1522,BWA-std,2,0.09090909090909091
1522,NW-flex,2,1.0
1522,BWA-no-clip,3,0.36363636363636365
1522,BWA-std,3,0.18181818181818182
1522,NW-flex,3,1.0
1522,BWA-no-clip,4,0.6363636363636364
1522,BWA-std,4,0.09090909090909091
1522,NW-flex,4,1.0
1522,BWA-no-clip,5,0.7272727272727273
1522,BWA-std,5,0.2727272727272727
1522,NW-flex,5,1.0
1522,BWA-no-clip,6,0.7272727272727273
1522,BWA-std,6,0.36363636363636365
1522,NW-flex,6,1.0
1522,BWA-no-clip,7,0.7272727272727273
1522,BWA-std,7,0.2727272727272727
1522,NW-flex,7,1.0
1522,BWA-no-clip,8,0.9090909090909091
1522,BWA-std,8,0.45454545454545453
1522,NW-flex,8,1.0
1522,BWA-no-clip,9,0.9090909090909091
1522,BWA-std,9,0.45454545454545453
1522,NW-flex,9,1.0
1522,BWA-no-clip,10,1.0
1522,BWA-std,10,0.45454545454545453
1522,NW-flex,10,1.0
1523,BWA-no-clip,1,0.09090909090909091
1523,BWA-std,1,0.09090909090909091
1523,NW-flex,1,1.0
1523,BWA-no-clip,2,0.5454545454545454
1523,BWA-std,2,0.09090909090909091
1523,NW-flex,2,1.0
1523,BWA-no-clip,3,0.5454545454545454
1523,BWA-std,3,0.18181818181818182
1523,NW-flex,3,1.0
1523,BWA-no-clip,4,0.6363636363636364
1523,BWA-std,4,0.09090909090909091
1523,NW-flex,4,1.0
1523,BWA-no-clip,5,0.7272727272727273
1523,BWA-std,5,0.2727272727272727
1523,NW-flex,5,1.0
1523,BWA-no-clip,6,0.8181818181818182
1523,BWA-std,6,0.36363636363636365
1523,NW-flex,6,1.0
1523,BWA-no-clip,7,0.9090909090909091
1523,BWA-std,7,0.2727272727272727
1523,NW-flex,7,1.0
1523,BWA-no-clip,8,1.0
1523,BWA-std,8,0.45454545454545453
1523,NW-flex,8,1.0
1523,BWA-no-clip,9,1.0
1523,BWA-std,9,0.45454545454545453
1523,NW-flex,9,1.0
1523,BWA-no-clip,10,1.0
1523,BWA-std,10,0.45454545454545453
1523,NW-flex,10,1.0
1524,BWA-no-clip,1,0.09090909090909091
1524,BWA-std,1,0.09090909090909091
1524,NW-flex,1,1.0
1524,BWA-no-clip,2,0.45454545454545453
1524,BWA-std,2,0.09090909090909091
1524,NW-flex,2,1.0
1524,BWA-no-clip,3,0.45454545454545453
1524,BWA-std,3,0.09090909090909091
1524,NW-flex,3,1.0
1524,BWA-no-clip,4,0.5454545454545454
1524,BWA-std,4,0.09090909090909091
1524,NW-flex,4,1.0
1524,BWA-no-clip,5,0.7878787878787878
1524,BWA-std,5,0.2727272727272727
1524,NW-flex,5,1.0
1524,BWA-no-clip,6,0.8181818181818182
1524,BWA-std,6,0.36363636363636365
1524,NW-flex,6,1.0
1524,BWA-no-clip,7,0.8787878787878788
1524,BWA-std,7,0.2727272727272727
1524,NW-flex,7,1.0
1524,BWA-no-clip,8,0.8787878787878788
1524,BWA-std,8,0.45454545454545453
1524,NW-flex,8,1.0
1524,BWA-no-clip,9,0.8787878787878788
1524,BWA-std,9,0.45454545454545453
1524,NW-flex,9,1.0
1524,BWA-no-clip,10,0.8787878787878788
1524,BWA-std,10,0.45454545454545453
1524,NW-flex,10,1.0
1525,BWA-no-clip,1,0.09090909090909091
1525,BWA-std,1,0.09090909090909091
1525,NW-flex,1,1.0
1525,BWA-no-clip,2,0.5454545454545454
1525,BWA-std,2,0.09090909090909091
1525,NW-flex,2,1.0
1525,BWA-no-clip,3,0.6363636363636364
1525,BWA-std,3,0.18181818181818182
1525,NW-flex,3,1.0
1525,BWA-no-clip,4,0.8181818181818182
1525,BWA-std,4,0.09090909090909091
1525,NW-flex,4,1.0
1525,BWA-no-clip,5,0.8181818181818182
1525,BWA-std,5,0.2727272727272727
1525,NW-flex,5,1.0
1525,BWA-no-clip,6,0.9090909090909091
1525,BWA-std,6,0.36363636363636365
1525,NW-flex,6,1.0
1525,BWA-no-clip,7,1.0
1525,BWA-std,7,0.2727272727272727
1525,NW-flex,7,1.0
1525,BWA-no-clip,8,1.0
1525,BWA-std,8,0.45454545454545453
1525,NW-flex,8,1.0
1525,BWA-no-clip,9,1.0
1525,BWA-std,9,0.45454545454545453
1525,NW-flex,9,1.0
1525,BWA-no-clip,10,1.0
1525,BWA-std,10,0.45454545454545453
1525,NW-flex,10,1.0
1526,BWA-no-clip,1,0.5454545454545454
1526,BWA-std,1,0.09090909090909091
1526,NW-flex,1,1.0
1526,BWA-no-clip,2,0.6363636363636364
1526,BWA-std,2,0.09090909090909091
1526,NW-flex,2,1.0
1526,BWA-no-clip,3,0.8181818181818182
1526,BWA-std,3,0.18181818181818182
1526,NW-flex,3,1.0
1526,BWA-no-clip,4,0.8181818181818182
1526,BWA-std,4,0.09090909090909091
1526,NW-flex,4,1.0
1526,BWA-no-clip,5,0.8181818181818182
1526,BWA-std,5,0.2727272727272727
1526,NW-flex,5,1.0
1526,BWA-no-clip,6,0.8181818181818182
1526,BWA-std,6,0.36363636363636365
1526,NW-flex,6,1.0
1526,BWA-no-clip,7,0.9090909090909091
1526,BWA-std,7,0.2727272727272727
1526,NW-flex,7,1.0
1526,BWA-no-clip,8,1.0
1526,BWA-std,8,0.45454545454545453
1526,NW-flex,8,1.0
1526,BWA-no-clip,9,1.0
1526,BWA-std,9,0.45454545454545453
1526,NW-flex,9,1.0
1526,BWA-no-clip,10,1.0
1526,BWA-std,10,0.45454545454545453
1526,NW-flex,10,1.0
1527,BWA-no-clip,1,0.5454545454545454
1527,BWA-std,1,0.09090909090909091
1527,NW-flex,1,1.0
1527,BWA-no-clip,2,0.6363636363636364
1527,BWA-std,2,0.09090909090909091
1527,NW-flex,2,1.0
1527,BWA-no-clip,3,0.8181818181818182
1527,BWA-std,3,0.18181818181818182
1527,NW-flex,3,1.0
1527,BWA-no-clip,4,0.7272727272727273
1527,BWA-std,4,0.09090909090909091
1527,NW-flex,4,1.0
1527,BWA-no-clip,5,0.8181818181818182
1527,BWA-std,5,0.2727272727272727
1527,NW-flex,5,1.0
1527,BWA-no-clip,6,0.8181818181818182
1527,BWA-std,6,0.36363636363636365
1527,NW-flex,6,1.0
1527,BWA-no-clip,7,1.0
1527,BWA-std,7,0.2727272727272727
1527,NW-flex,7,1.0
1527,BWA-no-clip,8,1.0
1527,BWA-std,8,0.45454545454545453
1527,NW-flex,8,1.0
1527,BWA-no-clip,9,1.0
1527,BWA-std,9,0.45454545454545453
1527,NW-flex,9,1.0
1527,BWA-no-clip,10,1.0
1527,BWA-std,10,0.45454545454545453
1527,NW-flex,10,1.0
1528,BWA-no-clip,1,0.5454545454545454
1528,BWA-std,1,0.09090909090909091
1528,NW-flex,1,1.0
1528,BWA-no-clip,2,0.6363636363636364
1528,BWA-std,2,0.09090909090909091
1528,NW-flex,2,1.0
1528,BWA-no-clip,3,0.8181818181818182
1528,BWA-std,3,0.18181818181818182
1528,NW-flex,3,1.0
1528,BWA-no-clip,4,0.8181818181818182
1528,BWA-std,4,0.09090909090909091
1528,NW-flex,4,1.0
1528,BWA-no-clip,5,0.7272727272727273
1528,BWA-std,5,0.2727272727272727
1528,NW-flex,5,1.0
1528,BWA-no-clip,6,0.9090909090909091
1528,BWA-std,6,0.36363636363636365
1528,NW-flex,6,1.0
1528,BWA-no-clip,7,0.9090909090909091
1528,BWA-std,7,0.2727272727272727
1528,NW-flex,7,1.0
1528,BWA-no-clip,8,1.0
1528,BWA-std,8,0.45454545454545453
1528,NW-flex,8,1.0
1528,BWA-no-clip,9,1.0
1528,BWA-std,9,0.45454545454545453
1528,NW-flex,9,1.0
1528,BWA-no-clip,10,1.0
1528,BWA-std,10,0.45454545454545453
1528,NW-flex,10,1.0
1529,BWA-no-clip,1,0.5454545454545454
1529,BWA-std,1,0.09090909090909091
1529,NW-flex,1,1.0
1529,BWA-no-clip,2,0.6363636363636364
1529,BWA-std,2,0.09090909090909091
1529,NW-flex,2,1.0
1529,BWA-no-clip,3,0.6363636363636364
1529,BWA-std,3,0.18181818181818182
1529,NW-flex,3,1.0
1529,BWA-no-clip,4,0.7272727272727273
1529,BWA-std,4,0.09090909090909091
1529,NW-flex,4,1.0
